mode,ts,retrieved_tokens,hit,t
native_dram_disk,1772730545.031169,512,1,393.2628688812256
native_dram_disk,1772730545.160618,0,0,393.3923180103302
native_dram_disk,1772730545.507291,0,0,393.73899102211
native_dram_disk,1772730545.640566,0,0,393.87226605415344
native_dram_disk,1772730545.781849,512,1,394.0135488510132
native_dram_disk,1772730545.918609,768,1,394.15030884742737
native_dram_disk,1772730546.048449,0,0,394.2801489830017
native_dram_disk,1772730546.19179,512,1,394.42349004745483
native_dram_disk,1772730546.329145,512,1,394.5608448982239
native_dram_disk,1772730546.457971,0,0,394.6896710395813
native_dram_disk,1772730546.588929,512,1,394.82062888145447
native_dram_disk,1772730546.717574,0,0,394.9492738246918
native_dram_disk,1772730546.844262,0,0,395.0759618282318
native_dram_disk,1772730547.229232,0,0,395.4609320163727
native_dram_disk,1772730547.360797,0,0,395.59249687194824
native_dram_disk,1772730547.475924,0,0,395.70762395858765
native_dram_disk,1772730547.613524,768,1,395.845223903656
native_dram_disk,1772730547.749654,0,0,395.9813539981842
native_dram_disk,1772730547.899848,0,0,396.13154792785645
native_dram_disk,1772730548.045283,0,0,396.2769830226898
native_dram_disk,1772730548.164856,0,0,396.39655590057373
native_dram_disk,1772730548.278642,0,0,396.5103418827057
native_dram_disk,1772730548.690766,0,0,396.9224660396576
native_dram_disk,1772730548.80387,512,1,397.03556990623474
native_dram_disk,1772730548.932599,0,0,397.16429901123047
native_dram_disk,1772730549.081726,0,0,397.31342601776123
native_dram_disk,1772730549.204153,768,1,397.43585300445557
native_dram_disk,1772730549.347099,0,0,397.5787990093231
native_dram_disk,1772730549.470633,768,1,397.7023329734802
native_dram_disk,1772730549.618663,512,1,397.85036301612854
native_dram_disk,1772730549.741623,0,0,397.97332286834717
native_dram_disk,1772730549.873288,0,0,398.10498785972595
native_dram_disk,1772730550.239907,512,1,398.4716069698334
native_dram_disk,1772730550.362909,768,1,398.5946090221405
native_dram_disk,1772730550.495179,0,0,398.72687888145447
native_dram_disk,1772730550.629098,0,0,398.8607978820801
native_dram_disk,1772730550.751878,0,0,398.98357796669006
native_dram_disk,1772730550.893991,768,1,399.12569093704224
native_dram_disk,1772730551.045537,768,1,399.27723693847656
native_dram_disk,1772730551.164233,512,1,399.39593291282654
native_dram_disk,1772730551.298366,0,0,399.5300660133362
native_dram_disk,1772730551.432284,0,0,399.6639840602875
native_dram_disk,1772730551.792127,0,0,400.0238268375397
