mode,ts,event,t
native_dram_disk,1772730233.490201,serialize,376.3970010280609
native_dram_disk,1772730233.492172,serialize,376.39897203445435
native_dram_disk,1772730233.814536,deserialize,376.7213361263275
native_dram_disk,1772730233.816584,deserialize,376.723384141922
native_dram_disk,1772730233.818875,deserialize,376.7256751060486
native_dram_disk,1772730234.231671,serialize,377.1384711265564
native_dram_disk,1772730234.233029,serialize,377.1398289203644
native_dram_disk,1772730234.234758,serialize,377.1415579319
native_dram_disk,1772730234.439249,serialize,377.3460490703583
native_dram_disk,1772730234.440168,serialize,377.34696793556213
native_dram_disk,1772730234.442156,serialize,377.34895610809326
native_dram_disk,1772730234.659101,serialize,377.5659010410309
native_dram_disk,1772730234.660116,serialize,377.5669159889221
native_dram_disk,1772730234.66129,serialize,377.5680899620056
native_dram_disk,1772730234.784748,serialize,377.69154810905457
native_dram_disk,1772730234.785813,serialize,377.6926131248474
native_dram_disk,1772730234.928363,serialize,377.8351631164551
native_dram_disk,1772730234.930278,serialize,377.8370780944824
native_dram_disk,1772730235.12419,serialize,378.0309901237488
native_dram_disk,1772730235.125135,serialize,378.03193497657776
native_dram_disk,1772730235.12694,serialize,378.03374004364014
native_dram_disk,1772730235.434592,serialize,378.3413920402527
native_dram_disk,1772730235.435753,serialize,378.3425531387329
native_dram_disk,1772730235.438048,serialize,378.34484791755676
native_dram_disk,1772730235.614846,serialize,378.52164602279663
native_dram_disk,1772730235.616177,serialize,378.52297711372375
native_dram_disk,1772730236.595952,serialize,379.50275206565857
native_dram_disk,1772730236.597384,serialize,379.50418400764465
native_dram_disk,1772730236.858488,serialize,379.76528811454773
native_dram_disk,1772730236.859431,serialize,379.7662310600281
native_dram_disk,1772730236.861263,serialize,379.7680630683899
native_dram_disk,1772730237.054435,serialize,379.9612350463867
native_dram_disk,1772730237.055521,serialize,379.9623210430145
native_dram_disk,1772730237.057128,serialize,379.96392798423767
native_dram_disk,1772730237.201537,serialize,380.1083369255066
native_dram_disk,1772730237.202782,serialize,380.10958194732666
native_dram_disk,1772730237.380475,serialize,380.2872750759125
native_dram_disk,1772730237.381478,serialize,380.28827810287476
native_dram_disk,1772730237.382912,serialize,380.2897119522095
native_dram_disk,1772730237.504522,serialize,380.4113221168518
native_dram_disk,1772730237.50608,serialize,380.41287994384766
native_dram_disk,1772730237.621189,serialize,380.5279891490936
native_dram_disk,1772730237.622866,serialize,380.52966594696045
native_dram_disk,1772730238.411277,serialize,381.31807708740234
native_dram_disk,1772730238.413059,serialize,381.31985902786255
native_dram_disk,1772730239.246647,serialize,382.1534469127655
native_dram_disk,1772730239.247668,serialize,382.1544680595398
native_dram_disk,1772730239.249536,serialize,382.15633606910706
native_dram_disk,1772730239.421237,serialize,382.3280370235443
native_dram_disk,1772730239.422573,serialize,382.3293731212616
native_dram_disk,1772730239.579459,serialize,382.48625898361206
native_dram_disk,1772730239.581174,serialize,382.48797392845154
native_dram_disk,1772730239.739409,serialize,382.64620900154114
