orig_slo,slo_type,insertion_time,wait_time,prompt_tok,out_tok,total_tok,ttft,tbt_p95,tbt_p99,tbt_slo,tbt_violation,tbt_success_rate_pct,ttlt,execution_time,diff,violation,total_violation,finished_time,success_rate_pct,success_count,processed_count,kv,run_cnt,wait_cnt,swap_cnt,vram_used_gib,vram_total_gib,vq_id,vq_groups,head_deadline,slack,model,deadlines
1.0,0,1769173014.7338,359.758,27,32,59,0.0509,0.0425,0.0428,1.0,0.0,100.0,0.5571,,358.8089,358.8089,599219.6346,1769173375.0501583,0.29,10,3411,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173014.8007,359.8407,27,32,59,0.0501,0.0431,0.0435,1.0,0.0,100.0,0.5702,,358.8908,358.8908,599578.5255,1769173375.2139919,0.29,10,3412,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173014.8472,359.9501,27,32,59,0.0563,0.0425,0.0432,1.0,0.0,100.0,0.5679,,359.0064,359.0064,599937.5318,1769173375.3708425,0.29,10,3413,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173014.9362,360.0097,27,32,59,0.0438,0.0428,0.0441,1.0,0.0,100.0,0.5394,,359.0536,359.0536,600296.5854,1769173375.4873223,0.29,10,3414,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173014.9477,360.1722,27,32,59,0.0441,0.0435,0.0457,1.0,0.0,100.0,0.5611,,359.2163,359.2163,600655.8017,1769173375.6817389,0.29,10,3415,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173014.9943,360.2806,27,32,59,0.0514,0.0443,0.0444,1.0,0.0,100.0,0.5634,,359.332,359.332,601015.1337,1769173375.839783,0.29,10,3416,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173015.1461,360.2861,27,32,59,0.0548,0.0429,0.0441,1.0,0.0,100.0,0.5559,,359.3409,359.3409,601374.4747,1769173375.9892356,0.29,10,3417,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173015.1571,360.4333,27,32,59,0.0444,0.0444,0.0444,1.0,0.0,100.0,0.5488,,359.4777,359.4777,601733.9523,1769173376.1430352,0.29,10,3418,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173015.171,360.5624,27,32,59,0.0505,0.0441,0.0444,1.0,0.0,100.0,0.5584,,359.613,359.613,602093.5653,1769173376.2931027,0.29,10,3419,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173015.3131,360.887,27,12,39,0.0558,0.0435,0.0435,1.0,0.0,100.0,0.2516,,359.9428,359.9428,602813.2725,1769173376.4528825,0.29,10,3421,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173015.1817,360.711,27,32,59,0.0533,0.0421,0.0429,1.0,0.0,100.0,0.5595,,359.7643,359.7643,602813.2725,1769173376.453181,0.29,10,3421,0.001,3,0,0,13.52,15.0,0,7332,1769173014.644,-356.879,meta-llama/Llama-3.2-1B-Instruct,"1769173014.644, 1769173014.655, 1769173014.720, 1769173014.855, 1769173015.218"
1.0,0,1769173015.1924,360.8572,27,32,59,0.0444,0.0457,0.0538,1.0,0.0,100.0,0.5568,,359.9016,359.9016,603173.174,1769173376.6078587,0.29,10,3422,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.354,361.0059,27,32,59,0.0443,0.0437,0.0537,1.0,0.0,100.0,0.5596,,360.0502,360.0502,603533.2242,1769173376.9200056,0.29,10,3423,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.7094,360.9555,27,15,42,0.0447,0.0451,0.0451,1.0,0.0,100.0,0.2714,,360.0002,360.0002,603893.2245,1769173376.9376051,0.29,10,3424,0.0,2,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.5463,360.9635,27,32,59,0.0655,0.0429,0.0444,1.0,0.0,100.0,0.5713,,360.029,360.029,604253.2534,1769173377.0825715,0.29,10,3425,0.0,2,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.8165,361.0138,27,32,59,0.0532,0.0428,0.0436,1.0,0.0,100.0,0.5679,,360.0669,360.0669,604613.3204,1769173377.3995326,0.29,10,3426,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.8541,361.1293,27,32,59,0.0483,0.0429,0.0452,1.0,0.0,100.0,0.5472,,360.1775,360.1775,604973.4979,1769173377.5317194,0.29,10,3427,0.0,2,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.8645,361.28,27,32,59,0.0463,0.043,0.0446,1.0,0.0,100.0,0.5585,,360.3263,360.3263,605333.8242,1769173377.7096071,0.29,10,3428,0.0,2,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.9364,361.3651,27,32,59,0.0521,0.0416,0.0421,1.0,0.0,100.0,0.5664,,360.4172,360.4172,605694.2414,1769173377.8704517,0.29,10,3429,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173015.9769,361.4868,27,32,59,0.0507,0.0425,0.0453,1.0,0.0,100.0,0.5624,,360.5375,360.5375,606054.779,1769173378.0305762,0.29,10,3430,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.0134,361.6054,27,32,59,0.0446,0.0436,0.046,1.0,0.0,100.0,0.5453,,360.65,360.65,606415.429,1769173378.1818025,0.29,10,3431,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.0261,361.7437,27,32,59,0.0415,0.0444,0.0446,1.0,0.0,100.0,0.5432,,360.7852,360.7852,606776.2142,1769173378.314087,0.29,10,3432,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.2505,361.6831,27,32,59,0.0532,0.0441,0.045,1.0,0.0,100.0,0.5697,,360.7362,360.7362,607136.9504,1769173378.5044866,0.29,10,3433,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.3192,361.7738,27,32,59,0.0564,0.0429,0.0455,1.0,0.0,100.0,0.5628,,360.8302,360.8302,607497.7806,1769173378.6568594,0.29,10,3434,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.4031,361.8453,27,32,59,0.0487,0.043,0.0447,1.0,0.0,100.0,0.5638,,360.894,360.894,607858.6746,1769173378.8137915,0.29,10,3435,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.4145,361.9899,27,32,59,0.0554,0.044,0.0444,1.0,0.0,100.0,0.5636,,361.0453,361.0453,608219.7199,1769173378.9689856,0.29,10,3436,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.4273,362.1411,27,32,59,0.0535,0.0442,0.0459,1.0,0.0,100.0,0.5546,,361.1946,361.1946,608580.9145,1769173379.1236112,0.29,10,3437,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.4927,362.2215,27,32,59,0.0443,0.0441,0.0445,1.0,0.0,100.0,0.5632,,361.2659,361.2659,608942.1804,1769173379.2804253,0.29,10,3438,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.5565,362.3123,27,32,59,0.0513,0.0444,0.0449,1.0,0.0,100.0,0.5593,,361.3637,361.3637,609303.544,1769173379.4354389,0.29,10,3439,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.5672,362.4628,27,32,59,0.0526,0.0439,0.0475,1.0,0.0,100.0,0.5632,,361.5154,361.5154,609665.0594,1769173379.5968728,0.29,10,3440,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.5779,362.6062,27,32,59,0.047,0.0431,0.0458,1.0,0.0,100.0,0.5463,,361.6532,361.6532,610026.7126,1769173379.7439294,0.29,10,3441,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.7401,362.6058,27,32,59,0.0472,0.0418,0.0425,1.0,0.0,100.0,0.5513,,361.653,361.653,610388.3656,1769173379.9063332,0.29,10,3442,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.857,362.6472,27,32,59,0.0492,0.0417,0.0418,1.0,0.0,100.0,0.5573,,361.6964,361.6964,610750.062,1769173380.0624082,0.29,10,3443,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.9,362.7523,27,32,59,0.0512,0.0419,0.043,1.0,0.0,100.0,0.5602,,361.8036,361.8036,611111.8655,1769173380.2175114,0.29,10,3444,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173017.0752,363.0484,27,10,37,0.0538,0.0398,0.0398,1.0,0.0,100.0,0.2162,,362.1022,362.1022,611473.9678,1769173380.342281,0.29,10,3445,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.9476,363.0173,27,32,59,0.0514,0.0429,0.299,1.0,0.0,100.0,0.694,,362.0688,362.0688,612197.9906,1769173380.674948,0.29,10,3447,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173016.9107,362.8994,27,32,59,0.0547,0.0429,0.3154,1.0,0.0,100.0,0.8465,,361.954,361.954,612197.9906,1769173380.675156,0.29,10,3447,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173017.2318,363.0366,27,32,59,0.045,0.016,0.2971,1.0,0.0,100.0,0.4287,,362.0816,362.0816,612560.0722,1769173380.6992087,0.29,10,3448,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173017.2452,363.4876,27,32,59,0.0438,0.0426,0.0439,1.0,0.0,100.0,0.5416,,362.5314,362.5314,612922.6036,1769173381.2754803,0.29,10,3449,0.0,0,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173017.2558,363.6233,27,32,59,0.0511,0.0439,0.0445,1.0,0.0,100.0,0.556,,362.6744,362.6744,613285.278,1769173381.435817,0.29,10,3450,0.0,1,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173017.3322,363.6908,27,32,59,0.0537,0.0398,0.0466,1.0,0.0,100.0,0.5719,,362.7445,362.7445,613648.0225,1769173381.595934,0.29,10,3451,0.0,2,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173017.3428,363.8345,27,32,59,0.0482,0.0425,0.0445,1.0,0.0,100.0,0.5504,,362.8827,362.8827,614010.9052,1769173381.7287586,0.29,10,3452,0.001,3,0,0,13.52,15.0,0,7301,1769173016.709,-359.896,meta-llama/Llama-3.2-1B-Instruct,"1769173016.709, 1769173016.816, 1769173016.854, 1769173016.865, 1769173016.936"
1.0,0,1769173017.3538,363.9787,27,32,59,0.0555,0.042,0.043,1.0,0.0,100.0,0.5631,,363.0342,363.0342,614373.9394,1769173381.9024746,0.29,10,3453,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.4143,364.0882,27,32,59,0.0478,0.042,0.0451,1.0,0.0,100.0,0.5585,,363.136,363.136,614737.0754,1769173382.0658133,0.29,10,3454,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.4247,364.2351,27,32,59,0.0517,0.0431,0.0441,1.0,0.0,100.0,0.5605,,363.2868,363.2868,615100.3622,1769173382.2233846,0.29,10,3455,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.5696,364.5589,27,5,32,0.0555,0.0172,0.0172,1.0,0.0,100.0,0.1198,,363.6144,363.6144,615463.9766,1769173382.2501078,0.29,10,3456,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.4796,364.3259,27,32,59,0.0556,0.0408,0.0438,1.0,0.0,100.0,0.561,,363.3815,363.3815,615827.3581,1769173382.377429,0.29,10,3457,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.5384,364.4287,27,32,59,0.0426,0.0433,0.0445,1.0,0.0,100.0,0.5392,,363.4714,363.4714,616190.8295,1769173382.5074062,0.29,10,3458,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.6305,364.6548,27,32,59,0.047,0.0433,0.0434,1.0,0.0,100.0,0.5641,,363.7017,363.7017,616554.5312,1769173382.8504772,0.29,10,3459,0.0,2,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.2744,364.6421,27,0,27,,,,1.0,,,0.0473,,363.6893,363.6893,616918.2205,1769173382.9644935,0.29,10,3460,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.6666,364.7747,27,32,59,0.05,0.0435,0.0436,1.0,0.0,100.0,0.5485,,363.8247,363.8247,617282.0452,1769173383.0033405,0.29,10,3461,0.0,2,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173017.677,364.9219,27,32,59,0.0531,0.0421,0.0435,1.0,0.0,100.0,0.5642,,363.975,363.975,617646.0202,1769173383.1646662,0.29,10,3462,0.0,2,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.1789,364.5805,27,32,59,0.0549,0.0394,0.042,1.0,0.0,100.0,0.5552,,363.6354,363.6354,618009.6557,1769173383.3156319,0.29,10,3463,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.2849,364.7826,27,32,59,0.0548,0.0423,0.0434,1.0,0.0,100.0,0.5571,,363.8373,363.8373,618373.493,1769173383.6256173,0.29,10,3464,0.0,2,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.466,364.7543,27,32,59,0.0494,0.0423,0.044,1.0,0.0,100.0,0.557,,363.8037,363.8037,618737.2967,1769173383.7826915,0.29,10,3465,0.0,2,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.5944,364.7839,27,32,59,0.0504,0.0439,0.044,1.0,0.0,100.0,0.5557,,363.8342,363.8342,619101.1309,1769173383.9399283,0.29,10,3466,0.0,2,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.7137,364.819,27,32,59,0.0444,0.0439,0.0444,1.0,0.0,100.0,0.5552,,363.8634,363.8634,619464.9944,1769173384.0909436,0.29,10,3467,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.7813,364.9051,27,32,59,0.0522,0.0437,0.044,1.0,0.0,100.0,0.5583,,363.9573,363.9573,619828.9517,1769173384.2456365,0.29,10,3468,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173018.8958,364.9508,27,33,60,0.053,0.0432,0.044,1.0,0.0,100.0,0.5547,,364.0038,364.0038,620192.9554,1769173384.4027622,0.29,10,3469,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.0936,364.9028,27,32,59,0.0521,0.044,0.0449,1.0,0.0,100.0,0.5647,,363.9549,363.9549,620556.9103,1769173384.562186,0.29,10,3470,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.2028,364.9524,27,32,59,0.0548,0.0432,0.0435,1.0,0.0,100.0,0.5605,,364.0071,364.0071,620920.9174,1769173384.7162454,0.29,10,3471,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.2676,365.038,27,32,59,0.0532,0.0434,0.0442,1.0,0.0,100.0,0.5572,,364.0911,364.0911,621285.0086,1769173384.8639207,0.29,10,3472,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.3257,365.1414,27,32,59,0.0532,0.0426,0.0456,1.0,0.0,100.0,0.5486,,364.1945,364.1945,621649.2031,1769173385.0168161,0.29,10,3473,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.3365,365.2882,27,32,59,0.0444,0.0426,0.0444,1.0,0.0,100.0,0.5398,,364.3326,364.3326,622013.5357,1769173385.165464,0.29,10,3474,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.4996,365.2739,27,32,59,0.0452,0.0404,0.0426,1.0,0.0,100.0,0.5095,,364.3191,364.3191,622377.8549,1769173385.283844,0.29,10,3475,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.6244,365.3393,27,32,59,0.0539,0.043,0.0461,1.0,0.0,100.0,0.5661,,364.3932,364.3932,622742.2481,1769173385.5315857,0.29,10,3476,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.635,365.4847,27,32,59,0.047,0.0422,0.0461,1.0,0.0,100.0,0.5533,,364.5318,364.5318,623106.7799,1769173385.6804838,0.29,10,3477,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.7883,365.4882,27,32,59,0.0504,0.0406,0.0461,1.0,0.0,100.0,0.565,,364.5386,364.5386,623471.3185,1769173385.8465714,0.29,10,3478,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.7989,365.6359,27,32,59,0.0545,0.0406,0.0416,1.0,0.0,100.0,0.5686,,364.6904,364.6904,623836.0089,1769173386.0051248,0.29,10,3479,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.8095,365.7797,27,32,59,0.0487,0.0402,0.0421,1.0,0.0,100.0,0.556,,364.8284,364.8284,624200.8373,1769173386.1526487,0.29,10,3480,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.8477,365.903,27,32,59,0.0485,0.0422,0.0432,1.0,0.0,100.0,0.5674,,364.9515,364.9515,624565.7888,1769173386.3195584,0.29,10,3481,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.8838,366.019,27,30,57,0.0452,0.0421,0.0429,1.0,0.0,100.0,0.5458,,365.0642,365.0642,624930.8531,1769173386.4497485,0.29,10,3482,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
1.0,0,1769173019.9457,366.1219,27,32,59,0.0547,0.042,0.0421,1.0,0.0,100.0,0.5706,,365.1766,365.1766,625296.0297,1769173386.641157,0.29,10,3483,0.001,3,0,0,13.52,15.0,0,7270,1769173018.48,-363.27,meta-llama/Llama-3.2-1B-Instruct,"1769173018.480, 1769173018.538, 1769173018.570, 1769173018.630, 1769173018.667"
